chembl_id,canonical_smiles,selfies,MW,pIC50,logBB,logCmax,logThalf,SAS,QED,PAINS,Fitness
CHEMBL3650814,CC1(C)Oc2ccc(-c3cccc(OC(F)(F)F)c3)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][=C][C][=C][C][Branch1][#Branch2][O][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O][C][=C][Ring1][P][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][O][C][O][C][Ring1][Ring2],434.4140000000002,6.008773924307505,-0.41313988,2.1261985,0.70933247,4.370099173722148,0.7740686946131222,0,8.431165014307505
CHEMBL3650815,CC1(C)Oc2ccc(-c3ccccc3OC(F)(F)F)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][P][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][O][C][O][C][Ring1][Ring2],434.4140000000002,5.557520230935552,-0.15265839,1.8759392,0.17962801,4.384845327568301,0.7740686946131222,0,7.460429050935552
CHEMBL3650816,CC1(C)Oc2ccc(-c3c(F)ccc(F)c3F)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][S][C][=C][Branch1][C][F][C][=C][C][Branch1][C][F][=C][Ring1][Branch2][F][C][=C][Ring1][#C][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][C][O][C][Ring1][Ring2],404.38800000000026,5.8297382846050425,0.19124591,3.089804,0.73685,4.493678575898578,0.7392666943323665,0,9.847638194605045
CHEMBL3650818,CC1(C)Oc2ccc(-c3ccc(OC(F)F)cc3)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][P][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][Ring1][S][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][C][O][C][Ring1][Ring2],416.42400000000026,5.5951662833800615,-0.56018233,2.165898,0.4063272,4.3222334563463125,0.8262447233644414,0,7.607209153380062
CHEMBL3650819,NC1=NC2(CO1)c1cc(Br)ccc1OCC21CC(F)(F)C1,[N][C][=N][C][Branch1][Branch1][C][O][Ring1][Branch1][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][O][C][C][Ring1][=N][C][C][Branch1][C][F][Branch1][C][F][C][Ring1][=Branch1],359.17000000000013,4.295849483160201,-0.26622084,2.310378,0.284433,4.670907685950106,0.7751878426867773,0,6.624439643160201
CHEMBL3650820,NC1=NC2(CO1)c1cc(NC(=O)c3ncc(Br)cn3)ccc1OCC21CC1,[N][C][=N][C][Branch1][Branch1][C][O][Ring1][Branch1][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=N][C][=C][Branch1][C][Br][C][=N][Ring1][#Branch1][=C][C][=C][Ring1][S][O][C][C][Ring2][Ring1][=Branch1][C][C][Ring1][Ring1],430.2620000000002,6.341988603342887,-0.5192337,2.8433442,0.057717822,4.409765155675915,0.7559289652854464,0,8.723816925342888
CHEMBL3650821,CC1(C)Oc2ccc(NC(=O)c3ncc(Br)cn3)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=N][C][=C][Branch1][C][Br][C][=N][Ring1][#Branch1][C][=C][Ring1][S][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][C][O][C][Ring1][Ring2],474.3150000000003,7.072116589669293,-0.45898652,3.0933814,0.26589304,4.574891148654006,0.6848957493413689,0,9.972404509669294
CHEMBL3650822,Cc1cc(C#N)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,[C][C][=C][C][Branch1][Ring1][C][#N][=C][N][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][Branch1][C][C][Ring1][Ring1][C][O][Ring1][=C],389.4150000000003,6.758619565852388,0.10421876,2.5396988,0.33491254,4.377443575898579,0.8119256358131961,0,9.737449665852388
CHEMBL3650823,N#Cc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c(Cl)c1,[N][#C][C][=C][N][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][Branch1][C][C][Ring1][Ring1][C][O][Ring1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][O],409.8330000000002,6.653647025549361,-0.2902164,1.6637647,0.3878106,4.397929129369498,0.7853499024279124,0,8.41500592554936
CHEMBL3650824,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)cn1,[C][O][C][=C][N][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][Branch1][C][C][Ring1][Ring1][C][O][Ring1][=C][C][=N][Ring2][Ring1][#Branch2],381.39200000000017,6.142466487836421,-0.51724875,3.1938295,0.22079006,4.316423891347709,0.8252181995120258,0,9.03983729783642
