canonical_smiles,selfies,logCmax
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,[C][C][=C][N][Branch1][P][C@H1][C][C@H1][Branch1][Ring2][N][=N+1][=N-1][C@@H1][Branch1][Ring1][C][O][O][Ring1][#Branch2][C][=Branch1][C][=O][NH1][C][Ring1][P][=O],-2.9851477768687595
Nc1nc(N)c2ncn([C@H]3CO[C@@H](CO)O3)c2n1,[N][C][=N][C][Branch1][C][N][=C][N][=C][N][Branch1][N][C@H1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][#Branch1][C][Ring1][N][=N][Ring1][P],3.371989528359267
Nc1nc2c(ncn2[C@H]2CO[C@@H](CO)O2)c(=O)[nH]1,[N][C][=N][C][=C][Branch1][P][N][=C][N][Ring1][Branch1][C@H1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][#Branch1][C][=Branch1][C][=O][NH1][Ring1][P],3.77547882919118
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][C][C@@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][N][Ring1][#Branch2][C][C@@H1][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2],3.881700988699397
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,[C][C][O][C][=C][C][Branch2][Ring1][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][C][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][O][C][=Branch1][C][=O][O],2.026734091197034
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,[C][O][C][=C][Branch1][#C][N][C][C@@H1][Branch1][C][C][C][C@H1][Branch1][C][N][C][Ring1][Branch2][C][=C][C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring2][Ring1][=Branch2][=Ring1][=N],4.045398332557768
CC(C)NC(=O)Cn1c(-c2cccc(Cl)c2)nc2ccc(OCCCN3CCCCC3)cc2c1=O,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][C][=C][C][=C][Branch1][=N][O][C][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][S][C][Ring2][Ring1][O][=O],2.2012332086808746
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,[C][C][=N][C][Branch2][Ring1][=N][N][C][=N][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][Cl][S][Ring1][S][=C][C][Branch1][=C][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][=N][Ring2][Ring1][S],2.3010299956639813
CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1O,[C][C][=Branch1][C][=O][N][C][C][N][Branch2][=Branch1][Ring1][C@H1][C][C][N][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C@H1][Branch1][C][C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][=C][C@@H1][Branch1][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring2][C][C][C][Ring2][Ring2][Branch2][O],2.5121972758179427
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,[C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][C][N][C][C][=C][C][=C][Branch1][=Branch2][/C][=C][/C][=Branch1][C][=O][N][O][C][=C][Ring1][N],2.73559889969818
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,[C][O][P][=Branch1][C][=O][Branch2][Ring1][C][C][=C][C][Branch1][C][C][=C][C][Branch1][Branch1][/C][=C][/C][#N][=C][Ring1][O][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][NH1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][=N][Ring1][#Branch1],3.826773350011696
O=C(CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)Nc1ccc(C(=O)O)cc1Cl,[O][=C][Branch2][Ring2][C][C][S][C][=N][N][=C][Branch1][C][Br][N][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1][N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][Cl],3.569899583226068
Cc1ccc(CNC(=O)c2nn(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c2C(C)C)cc1,[C][C][=C][C][=C][Branch2][Branch1][Branch1][C][N][C][=Branch1][C][=O][C][=N][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch2][Ring1][C][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][=C][Ring2][Ring1][#Branch1][C][Branch1][C][C][C][C][=C][Ring2][Ring2][Ring2],3.659968781047139
CN1CCc2nc([14C](=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,[C][N][C][C][C][N][=C][Branch2][Ring2][=C][14C][=Branch1][C][=O][N][C@@H1][C][C@@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][C@@H1][Ring1][O][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][S][C][=Ring2][Ring1][S][C][Ring2][Ring2][Ring2],2.7981417141872496
CNC(=O)[C@H]1CC[C@H](NC(=O)C(=O)Nc2ccc(Cl)cn2)[C@H](NC(=O)c2nc3c(s2)CN(C)CC3)C1,[C][N][C][=Branch1][C][=O][C@H1][C][C][C@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C@H1][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][N][Branch1][C][C][C][C][Ring1][Branch2][C][Ring2][Ring1][S],0.0718820073061253
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,[C][C][=N][N][=C][Branch2][Ring2][P][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][=N][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Branch1][C][O][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][O][Ring2][Ring1][#C],3.588916281661491
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,[O][=C][Branch1][C][O][C][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][Branch1][C][F][C][=C][Ring1][=N][C][Ring2][Ring1][Ring2][=O],4.005349240894034
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,[C][O][C][=C][Branch1][C][C][C][=C][Branch2][Ring1][Branch1][C][Branch1][C][O][=C][Ring1][Branch2][C][/C][=C][Branch1][C][\C][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][Ring2][Ring1][C],4.811267377801889
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,[N][C][C][C][C][N][Branch1][#C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C@H1][C][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring1][#Branch2],3.322510174602916
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,[C][C][C][Branch1][Ring1][C][C][O][C@@H1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][N][C@H1][Ring1][#Branch2][N][C][Branch1][C][C][=O],3.241612466430724
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,[C][C][C][C][=N][C][=C][Branch1][C][C][C][=C][Branch1][#C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][=C][Ring1][P][N][Ring2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#C],2.95312880624788
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,[C][N][C][=C][Branch2][Ring1][=C][C][N][C][C][C][C][N][Branch1][P][C][=N][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][N][O][C][=N][Ring1][#Branch2][C][C][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][N],0.4771212547196624
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,[C][C][C][C][C][=N][C][=C][C][Branch1][=Branch2][/C][=C][/C][=Branch1][C][=O][N][O][=C][C][=C][Ring1][N][N][Ring1][#C][C][C][N][Branch1][Ring1][C][C][C][C],2.696356388733332
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][=N],3.218269748556628
CCCNC(=O)COc1c(C(=O)Cc2c(Cl)cncc2Cl)ccc(OC)c1OC,[C][C][C][N][C][=Branch1][C][=O][C][O][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][Cl][C][=N][C][=C][Ring1][#Branch1][Cl][C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring1][O][C],0.6823075678154633
CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,[C][C][C@@H1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@@H1][C][C@][Branch1][C][C][Branch1][Ring1][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][O][Ring1][O][C@@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#Branch2][O][C@][Branch1][C][C][Branch1][C][O][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@][Ring2][Ring2][S][Branch1][C][C][O],2.8132706673817816
COc1c(N2CC[C@@H](C3(N)CC3)C2)ccc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,[C][O][C][=C][Branch2][Ring1][C][N][C][C][C@@H1][Branch1][=Branch2][C][Branch1][C][N][C][C][Ring1][Ring2][C][Ring1][=Branch2][C][=C][C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][#Branch1][C@@H1][C][C@@H1][Ring1][Ring1][F][C][Ring2][Ring1][O][=Ring1][=C],4.327328481611477
Nc1nc(O)c2ncn(CC3(OCP(=O)(O)O)CC3)c2n1,[N][C][=N][C][Branch1][C][O][=C][N][=C][N][Branch2][Ring1][Ring1][C][C][Branch1][O][O][C][P][=Branch1][C][=O][Branch1][C][O][O][C][C][Ring1][=Branch2][C][Ring1][#C][=N][Ring2][Ring1][Ring2],2.0952129531065977
Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)Nc2ccccc2Cn2cccc2C(=O)O)c(Cl)c1,[C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][O][C][Branch1][C][Cl][=C][Ring2][Ring1][=Branch2],2.758306181725307
CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,[C][C][C][C][C][=N][C][Branch1][C][Cl][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][Ring1][=Branch2][C][C][=C][C][=C][Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][=N][NH1][N][=Ring1][Branch1][C][=C][Ring1][P],2.758988492465096
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F,[C][O][C][=N][C][Branch1][C][N][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][Ring1][P][C][O][P][=Branch1][C][=O][Branch1][S][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Branch1][C][O][C@@][Ring2][Ring1][#Branch2][Branch1][C][C][F],5.643452676486188
CC(C)Oc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(OC3CCCC3)O[C@H]2[C@@]1(C)F,[C][C][Branch1][C][C][O][C][=N][C][Branch1][C][N][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@@H1][C][O][P][=Branch1][C][=O][Branch1][=Branch2][O][C][C][C][C][C][Ring1][Branch1][O][C@H1][Ring1][=N][C@@][Ring1][S][Branch1][C][C][F],5.550228353055094
CCOC(=O)[C@H](C)NP(=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,[C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][P][=Branch1][C][=O][Branch2][Ring1][#C][C][O][C@@H1][C][=C][Branch1][C][F][C@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][O][Ring1][S][O][C][=C][C][=C][C][=C][Ring1][=Branch1],4.093421685162235
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,[C][N][C][Branch1][C][N][=C][Branch1][#Branch2][N][C][=Branch1][C][=O][N][C][C][N][C][=N+1][Ring1][=N][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][P][N][C][=Branch1][C][=O][/C][=Branch1][#C][=N][\O][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O-1][C][=N][S][C][Branch1][C][N][=N][Ring1][=Branch1][C@H1][Ring2][Ring1][#Branch1][S][C][Ring2][Ring1][=C],4.9598432373829295
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,[C][=C][Branch1][C][C][C@@H1][C][C][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C@][Branch1][C][C][C@H1][Branch2][Branch1][Branch1][C][C][C@@H1][C@@][Branch1][C][C][C][C][C@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C@@H1][Ring2][Ring1][Ring1][C][C][C@][Ring2][Ring1][#Branch1][Ring2][Ring1][N][C][C@@H1][Ring2][Ring2][#Branch1][Ring2][Ring2][Ring2],4.363698642135077
CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,[C][C][C][=N][N][Branch1][Ring2][C][C][O][C][Branch1][Ring1][C][C][=C][Ring1][#Branch2][O][C][=C][C][Branch1][Ring1][C][#N][=C][C][Branch1][Ring1][C][#N][=C][Ring1][#Branch2],3.6810290145815134
Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1,[N][C][=N][C][Branch2][Branch1][Branch2][/C][=Branch1][Ring1][=N][/O][C][=Branch1][C][=O][N][C@@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch2][Ring1][Ring1][/C][=C][\C][C][N][Branch1][Branch2][C@@H1][C][C][N][C][Ring1][Branch1][C][Ring1][#Branch2][=O][C][S][C@H1][Ring2][Ring1][Branch2][Ring2][Ring1][Branch1][=N][S][Ring2][Ring2][Ring1],4.749108569317149
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,[C][C][C][Branch1][C][C][N][N][=C][N][Branch2][=Branch1][#Branch1][C][=C][C][=C][Branch2][Branch1][O][N][C][C][N][Branch2][Ring2][#C][C][=C][C][=C][Branch2][Ring2][Ring1][O][C][C][C][O][C][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][O][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][O][C][C][Ring2][Ring1][P][C][=C][Ring2][Ring2][#Branch1][C][Ring2][Ring2][N][=O],2.953795619782212
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,[C][C][C][=N][N][Branch2][Ring1][=Branch2][C][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][Ring1][=N][C][=Branch1][C][=O][N][Ring2][Ring1][=Branch1][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.832508912706236
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,[Cl][C][=C][C][=C][Branch2][Ring1][#Branch2][C][O][C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][#Branch1],0.0
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][=C][C][=C][C][Branch1][C][Cl][=C][N][Ring1][P][Ring1][#Branch1],2.45484486000851
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Branch2][Ring1][O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][N][=C][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][N][=C][Ring2][Ring1][#Branch2][O][C][C][O],3.871164132802949
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,[C][C@@H1][Branch1][C][O][C@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][#Branch1][S][C][C][N][C][=N][C][C@H1][Ring1][P][Ring1][=C],4.343364669737154
CCN1c2ncc(CCOc3cc[n+]([O-])c4ccccc34)cc2C(=O)N(C)c2cccnc21,[C][C][N][C][=N][C][=C][Branch2][Ring1][Branch1][C][C][O][C][=C][C][=N+1][Branch1][C][O-1][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring2][Ring1][#C],2.9097833147168504
C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,[C][C@@H1][Branch2][Ring2][O][C@H1][Branch1][C][N][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C@H1][O][C@@H1][Branch1][=N][N][C][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C@H1][Branch1][C][O][C@@H1][Ring1][=C][O][C@H1][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][=N][Ring1][#Branch1],3.989995013260789
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,[C][C][C][C][N][Branch1][Branch1][C][C][C][C][C][C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][/C][Ring1][#Branch2][=C][/C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],3.5505988744691908
CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1,[C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=C][N][=C][C][Branch2][Ring1][=Branch1][C][=C][Branch1][Ring1][C][#N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][Ring1][N][C][=C][Ring2][Ring1][Ring1],2.694052108460684
Nc1nc2c(ncn2COCC(=O)O)c(=O)[nH]1,[N][C][=N][C][=C][Branch1][=C][N][=C][N][Ring1][Branch1][C][O][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][NH1][Ring1][S],3.6894198609087367
Nc1nc2c(nc(O)n2COCCO)c(=O)[nH]1,[N][C][=N][C][=C][Branch1][=C][N][=C][Branch1][C][O][N][Ring1][=Branch1][C][O][C][C][O][C][=Branch1][C][=O][NH1][Ring1][S],2.754348335711019
Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,[C][C][O][C][=Branch1][C][=O][O][C][=Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][=C][Branch1][Branch2][C@H1][C][C][C][O][Ring1][Branch1][S][C@@H1][C@@H1][Branch1][=Branch1][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][N][Ring1][S][Ring1][Branch2],4.751009203135851
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,[C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C@H1][C][C@@H1][Branch1][C][C][C][=C][C][=C][C@H1][Branch1][C][C][C@H1][Branch1][P][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C@H1][Ring1][P][Ring2][Ring1][=Branch1],1.6405841184154204
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,[C][O][C][=C][C][Branch2][Ring1][=N][/C][=C][/C][=Branch1][C][=O][C][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2][=C][C][=C][Ring2][Ring1][Branch2][O],3.5680393223458715
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,[C][C@H1][C@H1][Branch1][=N][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][O][C@@H1][O][C@@][Branch1][C][C][C][C][C@H1][C@H1][Branch1][C][C][C][C][C@@H1][Ring2][Ring1][#Branch1][C@@][Ring1][=N][Ring1][#Branch1][O][O][Ring1][=N],2.833730243671763
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,[C][O][C][C@@H1][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][N][C][C][N][Branch2][Ring1][=C][C][Branch1][C][C][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][=C][N][=C][Ring1][#Branch1][C][C][C][Ring1][P][C][C@@H1][Ring2][Ring1][#Branch1][C],3.226511326811865
Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,[N][C][=N][C][=Branch1][C][=O][N][Branch1][N][C@@H1][C][=C][C@H1][Branch1][Ring1][C][O][O][Ring1][#Branch1][C][=C][Ring1][=C][F],2.43164516013989
CC[C@@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,[C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][P][=Branch1][C][=O][Branch2][Ring2][Branch2][O][C][C@H1][O][C@@][Branch1][Ring1][C][#N][Branch1][P][C][=C][C][=C][C][Branch1][C][N][=N][C][=N][N][Ring1][#Branch2][Ring1][#Branch1][C@][Branch1][C][C][Branch1][C][O][C@@H1][Ring2][Ring1][Ring1][O][O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.3010299956639813
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,[C][C][Branch1][#Branch2][N][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],2.95335250079108
